resultId,raceId,position,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,driverAge,countryRankByChampionships,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
1764,102,10,8,6,18,28,4,2,215,19,33,9,6
1765,102,11,23,1,5,38,4,12,157,0,33,88,5
1766,102,12,12,0,2,27,1,8,183,2,18,38,2
1767,102,13,1,0,0,21,4,1,49,0,33,-1,9
1768,102,14,1,0,0,23,5,11,18,0,33,-1,8
1769,102,15,2,0,0,23,8,14,20,0,33,-1,33
1770,102,,2,0,0,25,5,11,14,0,18,-1,8
1771,102,,22,0,5,30,5,11,252,1,6,41,8
1772,102,,8,0,0,28,2,4,36,0,33,-1,4
1773,102,,7,0,6,23,2,4,269,15,33,8,4
1774,102,,7,3,22,25,4,0,285,46,1,-1,3
1775,103,1,7,3,22,25,4,0,285,46,1,-1,3
1776,103,2,20,71,125,35,1,8,306,77,0,6,2
1777,103,3,30,11,53,32,2,4,322,17,0,13,4
1778,103,4,7,0,6,23,2,4,269,15,33,8,4
1779,103,5,20,1,11,31,5,11,229,2,33,34,8
1780,103,6,1,0,0,21,4,1,49,0,33,-1,9
1781,103,7,19,13,60,33,0,7,246,18,1,16,1
1782,103,8,23,1,5,38,4,12,157,0,33,88,5
1783,103,9,22,0,5,30,5,11,252,1,6,41,8
1784,103,10,8,0,0,28,2,4,36,0,33,-1,4
1785,103,11,12,0,2,27,1,8,183,2,18,38,2
1786,103,,6,4,21,29,8,14,94,12,2,29,19
1787,103,,2,0,0,24,2,4,20,0,2,-1,4
1788,103,,11,8,19,24,0,7,306,8,33,7,1
1789,103,,2,0,0,23,8,14,20,0,33,-1,33
1790,103,,4,6,15,23,6,6,305,23,6,3,7
1791,103,,8,6,18,28,4,2,215,19,33,9,6
1792,103,,5,0,0,27,8,14,90,0,33,-1,22
1793,103,,1,0,0,23,5,11,18,0,33,-1,8
1794,103,,2,0,0,25,5,11,14,0,18,-1,8
1795,104,1,30,11,52,32,2,4,322,17,0,13,4
1796,104,2,20,71,124,35,1,8,306,77,0,6,2
1797,104,3,10,8,19,24,0,7,306,8,33,7,1
1798,104,4,4,0,0,27,8,14,90,0,33,-1,22
1799,104,5,6,4,21,29,8,14,94,12,2,29,19
1800,104,6,19,13,60,33,0,7,246,18,1,16,1
1801,104,7,2,0,0,24,2,4,20,0,2,-1,4
1802,104,8,20,1,11,31,5,11,229,2,33,34,8
1803,104,9,7,6,18,28,4,2,215,19,33,9,6
1804,104,10,22,0,5,30,5,11,252,1,6,41,8
1805,104,11,8,0,0,28,2,4,36,0,33,-1,4
1806,104,12,7,0,6,23,2,4,269,15,33,8,4
1807,104,13,1,0,0,21,4,1,49,0,33,-1,9
1808,104,14,12,0,2,27,1,8,183,2,18,38,2
1809,104,15,1,0,0,23,8,14,20,0,33,-1,33
1810,104,,4,6,15,23,6,6,305,23,6,3,7
1811,104,,1,0,0,25,5,11,14,0,18,-1,8
1812,104,,0,0,0,23,5,11,18,0,33,-1,8
1813,104,,7,2,21,25,4,0,285,46,1,-1,3
1814,104,,23,1,5,38,4,12,157,0,33,88,5
1815,105,1,30,10,51,32,2,4,322,17,0,13,4
1816,105,2,10,8,18,24,0,7,306,8,33,7,1
1817,105,3,7,2,21,25,4,0,285,46,1,-1,3
1818,105,4,3,6,15,23,6,6,305,23,6,3,7
1819,105,5,6,4,21,29,8,14,94,12,2,29,19
1820,105,6,4,0,0,27,8,14,90,0,33,-1,22
1821,105,7,20,1,11,31,5,11,229,2,33,34,8
1822,105,8,7,0,6,23,2,4,269,15,33,8,4
1823,105,9,19,13,60,33,0,7,246,18,1,16,1
1824,105,10,7,6,18,28,4,2,215,19,33,9,6
1825,105,11,15,11,23,33,7,5,0,0,6,43,16
1826,105,12,20,71,123,35,1,8,306,77,0,6,2
1827,105,13,12,0,2,27,1,8,183,2,18,38,2
1828,105,14,22,1,5,38,4,12,157,0,33,88,5
1829,105,15,3,0,2,22,1,8,91,1,18,-1,2
1830,105,16,1,0,0,23,8,14,20,0,33,-1,33
1831,105,,0,0,0,23,5,11,18,0,33,-1,8
1832,105,,21,6,24,29,1,8,180,8,2,27,2
1833,105,,8,0,0,28,2,4,36,0,33,-1,4
1834,105,,1,0,0,21,4,1,49,0,33,-1,9
1835,106,1,20,71,123,35,1,8,306,77,0,6,2
1836,106,2,20,6,24,29,1,8,180,8,2,27,2
1837,106,3,10,8,17,24,0,7,306,8,33,7,1
1838,106,4,4,0,0,27,8,14,90,0,33,-1,22
1839,106,5,3,6,15,23,6,6,305,23,6,3,7
1840,106,6,7,2,20,25,4,0,285,46,1,-1,3
1841,106,7,6,4,21,29,8,14,94,12,2,29,19
1842,106,8,20,1,11,31,5,11,229,2,33,34,8
1843,106,9,7,0,6,23,2,4,269,15,33,8,4
1844,106,10,15,11,23,33,7,5,0,0,6,43,16
1845,106,11,22,0,5,30,5,11,252,1,33,41,8
1846,106,12,0,0,0,21,4,1,49,0,33,-1,9
1847,106,13,12,0,2,27,1,8,183,2,18,38,2
1848,106,14,22,1,5,38,4,12,157,0,33,88,5
1849,106,15,3,0,2,22,1,8,91,1,18,-1,2
1850,106,16,0,0,0,23,5,11,18,0,33,-1,8
1851,106,,1,0,0,23,8,14,20,0,33,-1,33
1852,106,,19,13,60,33,0,7,246,18,1,16,1
1853,106,,30,9,50,32,2,4,322,17,0,13,4
1854,106,,7,6,18,28,4,2,215,19,33,9,6
1855,107,1,6,4,21,29,8,14,94,12,2,29,19
1856,107,2,7,2,20,25,4,0,285,46,1,-1,3
1857,107,3,29,9,50,32,2,4,322,17,0,13,4
