resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByChampionships,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
9559,410,1,1,7,3,13,2,161,19,5,15,4
9560,410,2,6,20,6,31,4,176,7,13,44,5
9561,410,3,7,16,23,44,4,199,41,1,12,5
9562,410,4,11,14,5,16,5,194,5,0,51,8
9563,410,5,2,21,5,14,0,187,30,2,19,1
9564,410,6,8,29,2,10,5,256,13,8,32,8
9565,410,7,14,0,0,0,0,15,0,5,101,1
9566,410,8,20,3,0,0,0,83,1,33,101,1
9567,410,9,18,1,0,1,4,53,0,9,101,5
9568,410,10,15,27,0,4,0,147,2,8,94,1
9569,410,,19,1,0,0,1,36,0,33,101,2
9570,410,,4,22,7,22,4,149,12,13,101,5
9571,410,,13,7,0,1,8,163,1,33,67,17
9572,410,,23,21,0,3,5,208,1,33,100,8
9573,410,,3,21,16,36,2,28,0,2,18,4
9574,410,,5,6,0,5,8,79,0,0,84,15
9575,410,,17,11,0,1,5,64,2,7,101,8
9576,410,,10,17,0,7,6,132,0,33,95,10
9577,410,,21,16,12,24,4,116,13,33,46,6
9578,410,,25,2,0,0,7,9,0,33,101,16
9579,410,,16,5,0,0,0,158,0,9,81,1
9580,410,,22,22,0,0,5,76,0,33,101,8
9581,410,,9,23,5,16,4,114,3,1,60,3
9582,410,,12,5,1,1,4,210,21,7,23,9
9583,410,,24,3,0,0,5,76,2,33,97,8
9584,410,,26,7,0,0,8,25,0,33,101,12
9585,411,1,2,21,5,14,0,187,30,2,19,1
9586,411,2,5,16,23,43,4,199,41,1,12,5
9587,411,3,3,20,16,36,2,28,0,2,18,4
9588,411,4,7,23,5,16,4,114,3,1,60,3
9589,411,5,4,21,7,22,4,149,12,13,101,5
9590,411,6,11,20,6,30,4,176,7,13,44,5
9591,411,7,16,29,2,10,5,256,13,8,32,8
9592,411,8,9,14,5,16,5,194,5,0,51,8
9593,411,9,14,27,0,4,0,147,2,8,94,1
9594,411,10,15,5,0,0,0,158,0,9,81,1
9595,411,11,18,1,0,0,1,36,0,33,101,2
9596,411,,21,6,0,1,8,163,1,33,67,17
9597,411,,13,32,2,11,4,114,2,33,78,5
9598,411,,12,0,0,0,0,15,0,5,101,1
9599,411,,22,3,0,0,0,83,1,33,101,1
9600,411,,17,1,0,1,4,53,0,9,101,5
9601,411,,24,7,0,0,8,25,0,33,101,12
9602,411,,26,2,0,0,7,9,0,33,101,16
9603,411,,8,5,1,1,4,210,21,7,23,9
9604,411,,6,11,0,1,5,64,2,7,101,8
9605,411,,10,6,0,5,8,79,0,0,84,15
9606,411,,1,7,2,12,2,161,19,5,15,4
9607,411,,25,22,0,0,5,76,0,33,101,8
9608,411,,19,3,0,0,5,76,2,33,97,8
9609,411,,23,21,0,3,5,208,1,33,100,8
9610,411,,20,16,12,24,4,116,13,33,46,6
9611,412,1,2,21,4,13,0,187,30,2,19,1
9612,412,2,1,20,16,35,2,28,0,2,18,4
9613,412,3,6,16,23,42,4,199,41,1,12,5
9614,412,4,8,21,7,22,4,149,12,13,101,5
9615,412,5,11,5,0,0,0,158,0,9,81,1
9616,412,6,16,1,0,1,4,53,0,9,101,5
9617,412,7,10,0,0,0,0,15,0,5,101,1
9618,412,8,9,27,0,4,0,147,2,8,94,1
9619,412,9,22,3,0,0,0,83,1,33,101,1
9620,412,,13,5,0,1,8,163,1,33,67,17
9621,412,,17,32,2,11,4,114,2,33,78,5
9622,412,,12,14,5,16,5,194,5,0,51,8
9623,412,,20,2,0,0,5,76,2,33,97,8
9624,412,,7,11,0,1,5,64,2,7,101,8
9625,412,,15,29,2,10,5,256,13,8,32,8
9626,412,,3,6,2,12,2,161,19,5,15,4
9627,412,,25,6,0,0,8,25,0,33,101,12
9628,412,,21,21,0,3,5,208,1,33,100,8
9629,412,,4,5,1,1,4,210,21,7,23,9
9630,412,,14,15,12,24,4,116,13,33,46,6
9631,412,,18,6,0,5,8,79,0,0,84,15
9632,412,,5,23,5,16,4,114,3,1,60,3
9633,412,,19,20,6,30,4,176,7,13,44,5
9634,412,,23,1,0,0,1,36,0,33,101,2
9635,412,,24,21,0,0,5,76,0,33,101,8
9636,412,,26,2,0,0,7,9,0,33,101,16
9637,413,1,5,20,16,34,2,28,0,2,18,4
9638,413,2,3,6,2,12,2,161,19,5,15,4
9639,413,3,6,21,3,12,0,187,30,2,19,1
9640,413,4,8,21,7,22,4,149,12,13,101,5
9641,413,5,1,23,5,16,4,114,3,1,60,3
9642,413,6,2,16,23,41,4,199,41,1,12,5
9643,413,7,20,27,0,4,0,147,2,8,94,1
9644,413,8,13,32,2,11,4,114,2,33,78,5
9645,413,9,19,15,12,24,4,116,13,33,46,6
9646,413,10,4,5,1,1,4,210,21,7,23,9
9647,413,11,11,6,0,5,8,79,0,0,84,15
9648,413,12,26,1,0,0,7,9,0,33,101,16
9649,413,,17,0,0,0,1,36,0,33,101,2
9650,413,,24,6,0,0,8,25,0,33,101,12
9651,413,,16,3,0,0,0,83,1,33,101,1
9652,413,,15,5,0,0,0,158,0,9,81,1
9653,413,,7,29,2,10,5,256,13,8,32,8
9654,413,,23,21,0,3,5,208,1,33,100,8
9655,413,,22,2,0,0,5,76,2,33,97,8
9656,413,,12,0,0,0,0,15,0,5,101,1
9657,413,,21,4,0,1,8,163,1,33,67,17
9658,413,,14,9,0,0,4,109,0,13,101,5
9659,413,,25,20,0,0,5,76,0,33,101,8
9660,413,,18,1,0,1,4,53,0,9,101,5
9661,413,,10,14,5,16,5,194,5,0,51,8
9662,413,,9,11,0,1,5,64,2,7,101,8
9663,414,1,2,20,15,33,2,28,0,2,18,4
9664,414,2,1,6,2,11,2,161,19,5,15,4
9665,414,3,4,21,3,11,0,187,30,2,19,1
9666,414,4,7,6,0,5,8,79,0,0,84,15
9667,414,5,8,0,0,0,0,15,0,5,101,1
9668,414,6,16,5,0,0,0,158,0,9,81,1
9669,414,7,6,32,2,11,4,114,2,33,78,5
9670,414,8,18,1,0,1,4,53,0,9,101,5
9671,414,9,12,9,0,0,4,109,0,13,101,5
9672,414,10,24,3,0,0,0,83,1,33,101,1
9673,414,,9,21,7,22,4,149,12,13,101,5
9674,414,,10,15,12,24,4,116,13,33,46,6
9675,414,,11,5,1,1,4,210,21,7,23,9
9676,414,,22,4,0,1,8,163,1,33,67,17
9677,414,,5,23,5,16,4,114,3,1,60,3
9678,414,,13,10,0,1,5,64,2,7,101,8
9679,414,,17,2,0,0,5,76,2,33,97,8
9680,414,,15,14,5,16,5,194,5,0,51,8
9681,414,,19,27,0,4,0,147,2,8,94,1
9682,414,,3,16,23,41,4,199,41,1,12,5
9683,414,,23,20,0,0,5,76,0,33,101,8
9684,414,,21,0,0,0,1,36,0,33,101,2
9685,414,,14,29,2,10,5,256,13,8,32,8
9686,414,,20,21,0,3,5,208,1,33,100,8
9687,414,,25,6,0,0,8,25,0,33,101,12
9688,414,,26,1,0,0,7,9,0,33,101,16
9689,415,1,5,15,23,41,4,199,41,1,12,5
9690,415,2,9,13,5,16,5,194,5,0,51,8
9691,415,3,14,6,0,5,8,79,0,0,84,15
9692,415,4,16,15,12,24,4,116,13,33,46,6
9693,415,5,13,32,2,11,4,114,2,33,78,5
9694,415,6,22,0,0,0,1,36,0,33,101,2
9695,415,7,2,5,1,1,4,210,21,7,23,9
9696,415,8,24,6,0,0,8,25,0,33,101,12
9697,415,9,3,23,5,16,4,114,3,1,60,3
9698,415,10,12,21,7,22,4,149,12,13,101,5
9699,415,11,25,20,0,0,5,76,0,33,101,8
9700,415,,6,21,3,10,0,187,30,2,19,1
9701,415,,7,20,14,32,2,28,0,2,18,4
9702,415,,18,4,0,1,8,163,1,33,67,17
9703,415,,1,10,0,1,5,64,2,7,101,8
9704,415,,11,9,0,0,4,109,0,13,101,5
9705,415,,19,2,0,0,5,76,2,33,97,8
9706,415,,23,21,0,3,5,208,1,33,100,8
9707,415,,8,6,2,10,2,161,19,5,15,4
9708,415,,17,5,0,0,0,158,0,9,81,1
9709,415,,20,1,0,1,4,53,0,9,101,5
9710,415,,15,0,0,0,0,15,0,5,101,1
9711,415,,21,3,0,0,0,83,1,33,101,1
9712,415,,26,1,0,0,7,9,0,33,101,16
9713,415,,4,29,2,10,5,256,13,8,32,8
9714,415,,10,26,0,4,0,147,2,8,94,1
9715,416,1,6,20,14,32,2,28,0,2,18,4
9716,416,2,3,21,3,10,0,187,30,2,19,1
9717,416,3,12,6,0,4,8,79,0,0,84,15
9718,416,4,8,23,5,16,4,114,3,1,60,3
9719,416,5,4,5,1,1,4,210,21,7,23,9
9720,416,6,18,15,12,24,4,116,13,33,46,6
9721,416,7,13,4,0,1,8,163,1,33,67,17
9722,416,8,16,0,0,0,1,36,0,33,101,2
9723,416,9,23,1,0,1,4,53,0,9,101,5
9724,416,10,20,5,0,0,0,158,0,9,81,1
9725,416,,27,1,0,0,5,56,0,33,101,8
9726,416,,1,10,0,1,5,64,2,7,101,8
9727,416,,9,13,5,15,5,194,5,0,51,8
9728,416,,21,21,0,3,5,208,1,33,100,8
9729,416,,25,1,0,0,5,93,0,33,101,8
9730,416,,11,21,7,22,4,149,12,13,101,5
9731,416,,22,3,0,0,0,83,1,33,101,1
9732,416,,2,15,22,40,4,199,41,1,12,5
9733,416,,14,9,0,0,4,109,0,13,101,5
9734,416,,17,0,0,0,0,15,0,5,101,1
9735,416,,7,25,0,4,0,147,2,8,94,1
9736,416,,19,2,0,0,5,76,2,33,97,8
9737,416,,26,20,0,0,5,76,0,33,101,8
9738,416,,15,32,2,11,4,114,2,33,78,5
9739,416,,10,29,2,10,5,256,13,8,32,8
9740,416,,24,6,0,0,8,25,0,33,101,12
9741,416,,5,6,2,10,2,161,19,5,15,4
9742,417,1,2,21,3,9,0,187,30,2,19,1
9743,417,2,3,15,22,40,4,199,41,1,12,5
9744,417,3,6,20,13,31,2,28,0,2,18,4
9745,417,4,1,6,2,10,2,161,19,5,15,4
9746,417,5,13,13,5,15,5,194,5,0,51,8
9747,417,6,8,6,0,3,8,79,0,0,84,15
9748,417,7,10,21,7,22,4,149,12,13,101,5
9749,417,8,5,10,0,1,5,64,2,7,101,8
9750,417,9,15,0,0,0,0,15,0,5,101,1
9751,417,10,21,4,0,1,8,163,1,33,67,17
9752,417,11,22,0,0,0,1,36,0,33,101,2
9753,417,12,20,3,0,0,0,83,1,33,101,1
9754,417,13,27,1,0,0,7,9,0,33,101,16
9755,417,,9,28,2,10,5,256,13,8,32,8
9756,417,,14,31,2,11,4,114,2,33,78,5
9757,417,,18,2,0,0,5,76,2,33,97,8
9758,417,,4,5,1,1,4,210,21,7,23,9
9759,417,,16,21,0,3,5,208,1,33,100,8
9760,417,,7,23,5,16,4,114,3,1,60,3
9761,417,,12,24,0,4,0,147,2,8,94,1
9762,417,,11,9,0,0,4,109,0,13,101,5
9763,417,,23,1,0,1,4,53,0,9,101,5
9764,417,,19,5,0,0,0,158,0,9,81,1
9765,417,,17,15,12,24,4,116,13,33,46,6
9766,417,,26,6,0,0,8,25,0,33,101,12
9767,417,,24,20,0,0,5,76,0,33,101,8
9768,417,,25,1,0,0,5,93,0,33,101,8
9769,418,1,4,4,1,1,4,210,21,7,23,9
9770,418,2,6,15,22,39,4,199,41,1,12,5
9771,418,3,1,6,2,10,2,161,19,5,15,4
9772,418,4,2,20,13,30,2,28,0,2,18,4
9773,418,5,3,21,2,8,0,187,30,2,19,1
9774,418,6,10,9,0,0,4,109,0,13,101,5
9775,418,7,21,4,0,1,8,163,1,33,67,17
9776,418,8,22,20,0,3,5,208,1,33,100,8
9777,418,9,20,0,0,0,1,36,0,33,101,2
9778,418,10,18,3,0,0,0,83,1,33,101,1
9779,418,11,16,5,0,0,0,158,0,9,81,1
9780,418,12,14,6,0,3,8,79,0,0,84,15
9781,418,13,5,28,2,10,5,256,13,8,32,8
9782,418,14,24,1,0,0,5,76,2,33,97,8
9783,418,15,13,21,7,22,4,149,12,13,101,5
9784,418,16,26,1,0,0,7,9,0,33,101,16
9785,418,,17,0,0,0,0,15,0,5,101,1
9786,418,,7,24,0,4,0,147,2,8,94,1
9787,418,,15,15,12,24,4,116,13,33,46,6
9788,418,,11,23,5,16,4,114,3,1,60,3
9789,418,,12,13,5,15,5,194,5,0,51,8
9790,418,,25,20,0,0,5,76,0,33,101,8
9791,418,,19,1,0,1,4,53,0,9,101,5
9792,418,,9,10,0,1,5,64,2,7,101,8
9793,418,,8,30,2,11,4,114,2,33,78,5
9794,419,1,4,15,22,38,4,199,41,1,12,5
9795,419,2,2,20,13,30,2,28,0,2,18,4
9796,419,3,12,6,0,3,8,79,0,0,84,15
9797,419,4,16,5,0,0,0,158,0,9,81,1
9798,419,5,10,1,0,1,4,53,0,9,101,5
9799,419,6,14,0,0,0,0,15,0,5,101,1
9800,419,7,5,21,7,22,4,149,12,13,101,5
9801,419,8,8,9,0,0,4,109,0,13,101,5
9802,419,9,21,3,0,0,0,83,1,33,101,1
9803,419,10,13,10,0,1,5,64,2,7,101,8
9804,419,,17,29,2,11,4,114,2,33,78,5
9805,419,,1,21,2,8,0,187,30,2,19,1
9806,419,,19,27,2,10,5,256,13,8,32,8
9807,419,,7,23,5,16,4,114,3,1,60,3
9808,419,,26,1,0,0,7,9,0,33,101,16
9809,419,,20,24,0,4,0,147,2,8,94,1
9810,419,,24,0,0,0,1,36,0,33,101,2
9811,419,,22,4,0,1,8,163,1,33,67,17
9812,419,,3,6,2,9,2,161,19,5,15,4
9813,419,,11,20,0,3,5,208,1,33,100,8
9814,419,,6,4,0,0,4,210,21,7,23,9
9815,419,,23,6,0,0,8,25,0,33,101,12
9816,419,,15,15,12,24,4,116,13,33,46,6
9817,419,,18,1,0,0,5,76,2,33,97,8
9818,419,,25,20,0,0,5,76,0,33,101,8
9819,419,,9,13,5,15,5,194,5,0,51,8
9820,420,1,6,15,21,37,4,199,41,1,12,5
9821,420,2,1,12,5,15,5,194,5,0,51,8
9822,420,3,3,13,2,9,5,108,0,5,72,8
9823,420,4,7,21,7,22,4,149,12,0,101,5
9824,420,5,11,28,2,11,4,114,2,6,78,5
9825,420,6,15,19,6,30,4,176,7,13,44,5
9826,420,7,23,6,0,2,8,79,0,9,84,15
9827,420,8,21,5,0,0,0,158,0,9,81,1
9828,420,9,20,9,0,0,4,109,0,33,101,5
9829,420,10,10,24,0,4,0,147,2,6,94,1
9830,420,11,12,4,0,1,8,163,1,33,67,17
9831,420,12,22,20,0,0,5,76,0,33,101,8
9832,420,13,16,21,0,0,1,47,0,33,101,2
9833,420,,19,4,0,0,4,210,21,33,23,9
9834,420,,4,6,2,9,2,161,19,5,15,4
9835,420,,18,17,0,7,6,132,0,33,95,10
9836,420,,25,6,0,0,5,119,0,33,101,8
9837,420,,9,25,25,54,4,171,24,1,21,9
9838,420,,13,20,0,3,5,208,1,13,100,8
9839,420,,14,27,2,10,5,256,13,33,32,8
9840,420,,2,23,5,16,4,114,3,2,60,3
9841,420,,17,6,0,0,4,19,0,8,101,5
9842,420,,5,21,2,8,0,187,30,2,19,1
9843,420,,24,11,0,0,5,36,0,33,101,8
9844,420,,8,20,13,29,2,28,0,8,18,4
9845,421,1,1,6,2,9,2,161,19,5,15,4
9846,421,2,5,12,5,14,5,194,5,0,51,8
9847,421,3,12,28,2,11,4,114,2,6,78,5
9848,421,4,4,13,2,8,5,108,0,5,72,8
9849,421,5,9,20,2,8,0,187,30,2,19,1
9850,421,6,21,2,0,0,1,20,0,9,101,2
9851,421,7,6,24,0,4,0,147,2,6,94,1
9852,421,8,11,6,0,2,8,79,0,0,84,15
9853,421,9,26,20,0,0,5,76,0,33,101,8
9854,421,,15,21,0,0,1,47,0,33,101,2
9855,421,,7,25,25,54,4,171,24,1,21,9
9856,421,,14,17,0,7,6,132,0,33,95,10
9857,421,,2,15,20,36,4,199,41,1,12,5
9858,421,,8,19,0,3,5,208,1,13,100,8
9859,421,,16,20,13,29,2,28,0,8,18,4
9860,421,,10,4,0,1,8,163,1,33,67,17
9861,421,,22,5,0,0,0,158,0,9,81,1
9862,421,,29,11,0,0,5,36,0,33,101,8
9863,421,,3,23,5,16,4,114,3,2,60,3
9864,421,,18,19,6,30,4,176,7,13,44,5
9865,421,,17,4,0,0,4,210,21,33,23,9
9866,421,,25,6,0,0,5,119,0,33,101,8
9867,421,,13,27,2,10,5,256,13,33,32,8
9868,421,,20,9,0,0,4,109,0,33,101,5
9869,421,,19,5,0,0,4,19,0,8,101,5
9870,421,,23,3,0,0,0,83,1,33,101,1
9871,422,1,3,13,2,8,5,108,0,5,72,8
9872,422,2,5,4,0,1,8,163,1,33,67,17
9873,422,3,11,28,2,10,4,114,2,6,78,5
9874,422,4,8,25,25,54,4,171,24,1,21,9
9875,422,5,7,20,2,8,0,187,30,2,19,1
9876,422,6,15,6,0,2,8,79,0,0,84,15
9877,422,7,1,6,1,8,2,161,19,5,15,4
9878,422,8,9,20,13,29,2,28,0,8,18,4
9879,422,9,25,5,0,0,0,158,0,9,81,1
9880,422,10,14,24,0,4,0,147,2,6,94,1
9881,422,,6,14,20,36,4,199,41,1,12,5
9882,422,,12,17,0,7,6,132,0,33,95,10
9883,422,,22,20,0,0,5,76,0,33,101,8
9884,422,,4,12,5,13,5,194,5,0,51,8
9885,422,,23,20,0,0,1,47,0,33,101,2
9886,422,,21,8,0,0,4,109,0,33,101,5
9887,422,,2,22,5,16,4,114,3,2,60,3
9888,422,,16,19,6,30,4,176,7,13,44,5
9889,422,,19,5,0,0,5,119,0,33,101,8
9890,422,,13,19,0,3,5,208,1,13,100,8
9891,422,,26,10,0,0,5,36,0,33,101,8
9892,422,,20,5,0,0,4,19,0,8,101,5
9893,422,,24,2,0,0,1,20,0,9,101,2
9894,422,,18,3,0,0,4,210,21,33,23,9
9895,422,,18,26,2,10,5,256,13,33,32,8
9896,422,,17,3,0,0,0,83,1,33,101,1
9897,423,1,5,14,20,36,4,199,41,1,12,5
9898,423,2,3,12,5,13,5,194,5,0,51,8
9899,423,3,9,13,1,7,5,108,0,5,72,8
9900,423,4,8,18,0,3,5,208,1,13,100,8
9901,423,5,10,24,0,4,0,147,2,6,94,1
9902,423,6,16,19,6,30,4,176,7,13,44,5
9903,423,7,2,20,2,8,0,187,30,2,19,1
9904,423,8,7,22,5,16,4,114,3,2,60,3
9905,423,9,6,4,0,0,8,163,1,33,67,17
9906,423,10,18,5,0,0,0,158,0,9,81,1
9907,423,11,19,2,0,0,0,83,1,33,101,1
9908,423,,14,25,25,54,4,171,24,1,21,9
9909,423,,12,26,2,10,5,256,13,33,32,8
9910,423,,13,20,13,29,2,28,0,8,18,4
9911,423,,20,10,0,1,5,64,2,33,101,8
9912,423,,1,6,1,8,2,161,19,5,15,4
9913,423,,4,17,0,7,6,132,0,33,95,10
9914,423,,15,6,0,2,8,79,0,0,84,15
9915,423,,11,3,0,0,4,210,21,33,23,9
9916,423,,17,28,2,9,4,114,2,6,78,5
9917,423,,0,19,0,0,5,76,0,33,101,8
9918,423,,0,2,0,0,1,20,0,9,101,2
9919,423,,0,8,0,0,4,109,0,33,101,5
9920,423,,0,20,0,0,1,47,0,33,101,2
9921,423,,0,5,0,0,4,19,0,8,101,5
9922,424,1,3,12,5,12,5,194,5,0,51,8
9923,424,2,4,5,0,2,8,79,0,0,84,15
9924,424,3,5,14,19,35,4,199,41,1,12,5
9925,424,4,8,22,5,16,4,114,3,2,60,3
9926,424,5,1,13,1,6,5,108,0,5,72,8
9927,424,6,16,20,2,8,0,187,30,2,19,1
9928,424,7,10,27,2,9,4,114,2,6,78,5
9929,424,8,19,19,6,30,4,176,7,13,44,5
9930,424,9,7,4,0,0,8,163,1,33,67,17
9931,424,10,13,25,2,10,5,256,13,33,32,8
9932,424,11,23,1,0,0,1,20,0,9,101,2
9933,424,12,24,5,0,0,0,158,0,9,81,1
9934,424,13,12,2,0,0,4,210,21,33,23,9
9935,424,14,15,18,0,3,5,208,1,13,100,8
9936,424,15,20,13,0,0,8,82,1,8,101,18
9937,424,16,2,6,1,8,2,161,19,5,15,4
9938,424,17,11,17,0,7,6,132,0,33,95,10
9939,424,,25,5,0,0,5,119,0,33,101,8
9940,424,,17,24,25,54,4,171,24,1,21,9
9941,424,,22,18,0,0,5,76,0,33,101,8
9942,424,,21,7,0,0,4,109,0,33,101,5
9943,424,,6,24,0,4,0,147,2,6,94,1
9944,424,,14,19,0,0,1,47,0,33,101,2
9945,424,,18,10,0,1,5,64,2,33,101,8
9946,424,,9,19,13,29,2,28,0,8,18,4
9947,425,1,5,22,5,16,4,114,3,2,60,3
9948,425,2,9,5,0,1,8,79,0,0,84,15
9949,425,3,3,12,4,11,5,194,5,0,51,8
9950,425,4,19,1,0,0,1,20,0,9,101,2
9951,425,5,8,13,1,6,5,108,0,5,72,8
9952,425,6,10,19,13,29,2,28,0,8,18,4
9953,425,7,21,4,0,0,8,163,1,33,67,17
9954,425,8,11,13,0,0,8,82,1,8,101,18
9955,425,9,7,17,0,7,6,132,0,33,95,10
9956,425,10,17,18,0,3,5,208,1,13,100,8
9957,425,11,24,2,0,0,4,210,21,33,23,9
9958,425,12,16,19,6,30,4,176,7,13,44,5
9959,425,,1,6,1,8,2,161,19,5,15,4
9960,425,,18,5,0,0,0,158,0,9,81,1
9961,425,,23,6,0,0,4,109,0,33,101,5
9962,425,,2,20,2,8,0,187,30,2,19,1
9963,425,,4,14,19,34,4,199,41,1,12,5
9964,425,,14,25,2,10,5,256,13,33,32,8
9965,425,,6,23,0,4,0,147,2,6,94,1
9966,425,,15,27,2,9,4,114,2,6,78,5
9967,425,,25,4,0,0,5,119,0,33,101,8
9968,425,,12,24,25,54,4,171,24,1,21,9
9969,425,,13,10,0,1,5,64,2,33,101,8
9970,425,,20,18,0,0,1,47,0,33,101,2
9971,425,,22,18,0,0,5,76,0,33,101,8
9972,426,1,5,19,13,29,2,28,0,8,18,4
9973,426,2,1,22,4,15,4,114,3,2,60,3
9974,426,3,4,14,19,34,4,199,41,1,12,5
9975,426,4,16,5,0,0,8,79,0,0,84,15
9976,426,5,7,13,1,6,5,108,0,5,72,8
9977,426,6,10,26,2,9,4,114,2,6,78,5
9978,426,7,11,23,0,4,0,147,2,6,94,1
9979,426,8,14,13,0,0,8,82,1,8,101,18
9980,426,9,12,4,0,0,8,163,1,33,67,17
9981,426,10,18,17,0,7,6,132,0,33,95,10
9982,426,11,17,25,2,10,5,256,13,33,32,8
9983,426,12,20,18,0,0,1,47,0,33,101,2
9984,426,13,26,1,0,0,1,20,0,9,101,2
9985,426,14,19,10,0,1,5,64,2,33,101,8
9986,426,15,24,17,0,0,5,76,0,33,101,8
9987,426,,21,4,0,0,0,158,0,9,81,1
9988,426,,6,24,25,54,4,171,24,1,21,9
9989,426,,2,5,1,8,2,161,19,5,15,4
9990,426,,9,2,0,0,4,210,21,33,23,9
9991,426,,25,4,0,0,5,119,0,33,101,8
9992,426,,23,5,0,0,4,109,0,33,101,5
9993,426,,22,2,0,0,0,83,1,33,101,1
9994,426,,3,12,4,10,5,194,5,0,51,8
9995,426,,13,18,0,3,5,208,1,13,100,8
9996,426,,15,19,6,30,4,176,7,13,44,5
9997,426,,8,19,2,8,0,187,30,2,19,1
9998,427,1,3,14,19,33,4,199,41,1,12,5
9999,427,2,6,12,4,10,5,194,5,0,51,8
10000,427,3,16,19,6,30,4,176,7,13,44,5
10001,427,4,2,19,12,28,2,28,0,8,18,4
10002,427,5,12,23,0,4,0,147,2,6,94,1
10003,427,6,15,13,0,0,8,82,1,8,101,18
10004,427,7,20,4,0,0,0,158,0,9,81,1
10005,427,8,17,1,0,0,4,210,21,33,23,9
10006,427,9,14,25,2,10,5,256,13,33,32,8
10007,427,10,4,4,1,8,2,161,19,5,15,4
10008,427,11,26,1,0,0,1,20,0,9,101,2
10009,427,,10,24,25,54,4,171,24,1,21,9
10010,427,,19,4,0,0,8,163,1,33,67,17
10011,427,,7,18,0,3,5,208,1,13,100,8
10012,427,,23,3,0,0,5,119,0,33,101,8
10013,427,,8,13,1,6,5,108,0,5,72,8
10014,427,,18,18,0,0,1,47,0,33,101,2
10015,427,,1,22,4,14,4,114,3,2,60,3
10016,427,,5,18,2,8,0,187,30,2,19,1
10017,427,,22,17,0,7,6,132,0,33,95,10
10018,427,,24,2,0,0,0,83,1,33,101,1
10019,427,,9,10,0,1,5,64,2,33,101,8
10020,427,,11,5,0,0,8,79,0,0,84,15
10021,427,,13,26,2,9,4,114,2,6,78,5
10022,427,,21,5,0,0,4,109,0,33,101,5
10023,427,,25,17,0,0,5,76,0,33,101,8
10024,428,1,8,12,4,9,5,194,5,0,51,8
10025,428,2,3,14,18,32,4,199,41,1,12,5
10026,428,3,13,19,6,29,4,176,7,13,44,5
10027,428,4,15,3,0,0,8,163,1,33,67,17
10028,428,5,12,24,25,54,4,171,24,1,21,9
10029,428,6,10,18,2,8,0,187,30,2,19,1
10030,428,7,17,1,0,0,4,210,21,33,23,9
10031,428,8,19,1,0,0,1,20,0,9,101,2
10032,428,9,2,4,0,0,8,79,0,0,84,15
10033,428,10,26,4,0,0,0,158,0,9,81,1
10034,428,11,27,3,0,0,5,119,0,33,101,8
10035,428,12,4,21,4,14,4,114,3,2,60,3
10036,428,,18,17,0,7,6,132,0,33,95,10
10037,428,,7,12,1,6,5,108,0,5,72,8
10038,428,,25,6,0,0,8,25,0,33,101,12
10039,428,,1,10,0,1,5,64,2,33,101,8
10040,428,,5,4,1,8,2,161,19,5,15,4
10041,428,,20,23,0,4,0,147,2,6,94,1
10042,428,,6,19,12,28,2,28,0,8,18,4
10043,428,,16,25,2,9,4,114,2,6,78,5
10044,428,,11,13,0,0,8,82,1,8,101,18
10045,428,,22,18,0,0,1,47,0,33,101,2
10046,428,,9,25,2,10,5,256,13,33,32,8
10047,428,,23,4,0,0,4,19,0,6,101,5
10048,428,,21,4,0,0,4,109,0,33,101,5
10049,428,,24,2,0,0,0,83,1,33,101,1
10050,428,,14,18,0,3,5,208,1,13,100,8
10051,429,1,1,14,18,31,4,199,41,1,12,5
10052,429,2,14,4,1,8,2,161,19,5,15,4
10053,429,3,9,12,3,8,5,194,5,0,51,8
10054,429,4,12,4,0,0,8,79,0,0,84,15
10055,429,5,7,12,1,6,5,108,0,5,72,8
10056,429,6,11,13,0,0,8,82,1,8,101,18
10057,429,7,22,1,0,0,1,20,0,9,101,2
10058,429,8,16,3,0,0,8,163,1,33,67,17
10059,429,9,24,6,0,0,8,25,0,33,101,12
10060,429,10,8,24,2,9,4,114,2,6,78,5
10061,429,,15,19,6,28,4,176,7,13,44,5
10062,429,,23,3,0,0,5,119,0,33,101,8
10063,429,,3,24,25,54,4,171,24,1,21,9
10064,429,,17,1,0,0,4,210,21,33,23,9
10065,429,,6,10,0,1,5,64,2,33,101,8
10066,429,,13,23,0,4,0,147,2,6,94,1
10067,429,,23,6,0,0,0,3,0,33,101,1
10068,429,,5,19,12,28,2,28,0,8,18,4
10069,429,,2,18,2,8,0,187,30,2,19,1
10070,429,,10,25,2,10,5,256,13,33,32,8
10071,429,,25,2,0,0,0,83,1,33,101,1
10072,429,,21,4,0,0,4,109,0,33,101,5
10073,429,,18,17,0,3,5,208,1,13,100,8
10074,429,,20,17,0,7,6,132,0,33,95,10
10075,429,,4,21,4,14,4,114,3,2,60,3
10076,429,,19,16,0,0,5,76,0,33,101,8
10077,429,,0,4,0,0,0,158,0,9,81,1
10078,430,1,10,24,25,54,4,171,24,1,21,9
10079,430,2,3,14,17,30,4,199,41,1,12,5
10080,430,3,4,4,1,7,2,161,19,5,15,4
10081,430,4,16,12,3,7,5,194,5,0,51,8
10082,430,5,11,12,1,6,5,108,0,5,72,8
10083,430,6,7,18,2,8,0,187,30,2,19,1
